draw_date,variable,value
09/21/2010,winning_numbers,03 20 43 47 52
09/17/2010,mega_ball,13
09/17/2010,multiplier,
09/17/2010,pick5_1,3
09/17/2010,pick5_2,4
09/17/2010,pick5_3,14
09/17/2010,pick5_4,18
09/17/2010,pick5_5,27
09/17/2010,winning_numbers,03 04 14 18 27
09/14/2010,mega_ball,1
09/14/2010,multiplier,
09/14/2010,pick5_1,6
09/14/2010,pick5_2,14
09/14/2010,pick5_3,50
09/14/2010,pick5_4,55
09/14/2010,pick5_5,56
09/14/2010,winning_numbers,06 14 50 55 56
09/10/2010,mega_ball,20
09/10/2010,multiplier,
09/10/2010,pick5_1,11
09/10/2010,pick5_2,12
09/10/2010,pick5_3,17
09/10/2010,pick5_4,21
09/10/2010,pick5_5,23
09/10/2010,winning_numbers,11 12 17 21 23
09/07/2010,mega_ball,23
09/07/2010,multiplier,
09/07/2010,pick5_1,8
09/07/2010,pick5_2,18
09/07/2010,pick5_3,22
09/07/2010,pick5_4,24
09/07/2010,pick5_5,38
09/07/2010,winning_numbers,08 18 22 24 38
09/03/2010,mega_ball,9
09/03/2010,multiplier,
09/03/2010,pick5_1,10
09/03/2010,pick5_2,13
09/03/2010,pick5_3,20
09/03/2010,pick5_4,28
09/03/2010,pick5_5,36
09/03/2010,winning_numbers,10 13 20 28 36
08/31/2010,mega_ball,38
08/31/2010,multiplier,
08/31/2010,pick5_1,10
08/31/2010,pick5_2,20
08/31/2010,pick5_3,29
08/31/2010,pick5_4,47
08/31/2010,pick5_5,48
08/31/2010,winning_numbers,10 20 29 47 48
08/27/2010,mega_ball,31
08/27/2010,multiplier,
08/27/2010,pick5_1,4
08/27/2010,pick5_2,10
08/27/2010,pick5_3,26
08/27/2010,pick5_4,32
08/27/2010,pick5_5,41
08/27/2010,winning_numbers,04 10 26 32 41
08/24/2010,mega_ball,31
08/24/2010,multiplier,
08/24/2010,pick5_1,4
08/24/2010,pick5_2,23
08/24/2010,pick5_3,24
08/24/2010,pick5_4,28
08/24/2010,pick5_5,32
08/24/2010,winning_numbers,04 23 24 28 32
08/20/2010,mega_ball,36
08/20/2010,multiplier,
08/20/2010,pick5_1,4
08/20/2010,pick5_2,13
08/20/2010,pick5_3,20
08/20/2010,pick5_4,29
08/20/2010,pick5_5,48
08/20/2010,winning_numbers,04 13 20 29 48
08/17/2010,mega_ball,33
08/17/2010,multiplier,
08/17/2010,pick5_1,11
08/17/2010,pick5_2,19
08/17/2010,pick5_3,40
08/17/2010,pick5_4,43
08/17/2010,pick5_5,44
08/17/2010,winning_numbers,11 19 40 43 44
08/13/2010,mega_ball,36
08/13/2010,multiplier,
08/13/2010,pick5_1,6
08/13/2010,pick5_2,17
08/13/2010,pick5_3,24
08/13/2010,pick5_4,43
08/13/2010,pick5_5,55
08/13/2010,winning_numbers,06 17 24 43 55
08/10/2010,mega_ball,12
08/10/2010,multiplier,
08/10/2010,pick5_1,2
08/10/2010,pick5_2,14
08/10/2010,pick5_3,26
08/10/2010,pick5_4,50
08/10/2010,pick5_5,56
08/10/2010,winning_numbers,02 14 26 50 56
08/06/2010,mega_ball,30
08/06/2010,multiplier,
08/06/2010,pick5_1,7
08/06/2010,pick5_2,13
08/06/2010,pick5_3,30
08/06/2010,pick5_4,33
08/06/2010,pick5_5,54
08/06/2010,winning_numbers,07 13 30 33 54
08/03/2010,mega_ball,32
08/03/2010,multiplier,
08/03/2010,pick5_1,4
08/03/2010,pick5_2,13
08/03/2010,pick5_3,20
08/03/2010,pick5_4,22
08/03/2010,pick5_5,56
08/03/2010,winning_numbers,04 13 20 22 56
07/30/2010,mega_ball,42
07/30/2010,multiplier,
07/30/2010,pick5_1,11
07/30/2010,pick5_2,30
07/30/2010,pick5_3,40
07/30/2010,pick5_4,48
07/30/2010,pick5_5,52
07/30/2010,winning_numbers,11 30 40 48 52
07/27/2010,mega_ball,8
07/27/2010,multiplier,
07/27/2010,pick5_1,2
07/27/2010,pick5_2,7
07/27/2010,pick5_3,10
07/27/2010,pick5_4,16
07/27/2010,pick5_5,29
07/27/2010,winning_numbers,02 07 10 16 29
07/23/2010,mega_ball,26
07/23/2010,multiplier,
07/23/2010,pick5_1,16
07/23/2010,pick5_2,19
07/23/2010,pick5_3,39
07/23/2010,pick5_4,44
07/23/2010,pick5_5,49
07/23/2010,winning_numbers,16 19 39 44 49
07/20/2010,mega_ball,19
07/20/2010,multiplier,
07/20/2010,pick5_1,12
07/20/2010,pick5_2,18
07/20/2010,pick5_3,28
07/20/2010,pick5_4,36
07/20/2010,pick5_5,43
07/20/2010,winning_numbers,12 18 28 36 43
07/16/2010,mega_ball,34
07/16/2010,multiplier,
07/16/2010,pick5_1,2
07/16/2010,pick5_2,15
07/16/2010,pick5_3,18
07/16/2010,pick5_4,20
07/16/2010,pick5_5,39
07/16/2010,winning_numbers,02 15 18 20 39
07/13/2010,mega_ball,14
07/13/2010,multiplier,
07/13/2010,pick5_1,7
07/13/2010,pick5_2,11
07/13/2010,pick5_3,14
07/13/2010,pick5_4,15
07/13/2010,pick5_5,34
07/13/2010,winning_numbers,07 11 14 15 34
07/09/2010,mega_ball,41
07/09/2010,multiplier,
07/09/2010,pick5_1,1
07/09/2010,pick5_2,31
07/09/2010,pick5_3,33
07/09/2010,pick5_4,34
07/09/2010,pick5_5,50
07/09/2010,winning_numbers,01 31 33 34 50
07/06/2010,mega_ball,36
07/06/2010,multiplier,
07/06/2010,pick5_1,8
07/06/2010,pick5_2,18
07/06/2010,pick5_3,45
07/06/2010,pick5_4,47
07/06/2010,pick5_5,50
07/06/2010,winning_numbers,08 18 45 47 50
07/02/2010,mega_ball,25
07/02/2010,multiplier,
07/02/2010,pick5_1,1
07/02/2010,pick5_2,10
07/02/2010,pick5_3,12
07/02/2010,pick5_4,32
07/02/2010,pick5_5,36
07/02/2010,winning_numbers,01 10 12 32 36
06/29/2010,mega_ball,35
06/29/2010,multiplier,
06/29/2010,pick5_1,3
06/29/2010,pick5_2,4
06/29/2010,pick5_3,15
06/29/2010,pick5_4,27
06/29/2010,pick5_5,37
06/29/2010,winning_numbers,03 04 15 27 37
06/25/2010,mega_ball,21
06/25/2010,multiplier,
06/25/2010,pick5_1,1
06/25/2010,pick5_2,2
06/25/2010,pick5_3,13
06/25/2010,pick5_4,19
06/25/2010,pick5_5,27
06/25/2010,winning_numbers,01 02 13 19 27
06/22/2010,mega_ball,24
06/22/2010,multiplier,
06/22/2010,pick5_1,12
06/22/2010,pick5_2,17
06/22/2010,pick5_3,21
06/22/2010,pick5_4,23
06/22/2010,pick5_5,30
06/22/2010,winning_numbers,12 17 21 23 30
06/18/2010,mega_ball,7
06/18/2010,multiplier,
06/18/2010,pick5_1,11
06/18/2010,pick5_2,36
06/18/2010,pick5_3,37
06/18/2010,pick5_4,41
06/18/2010,pick5_5,55
06/18/2010,winning_numbers,11 36 37 41 55
06/15/2010,mega_ball,46
06/15/2010,multiplier,
06/15/2010,pick5_1,4
06/15/2010,pick5_2,12
06/15/2010,pick5_3,13
06/15/2010,pick5_4,21
06/15/2010,pick5_5,27
06/15/2010,winning_numbers,04 12 13 21 27
06/11/2010,mega_ball,25
06/11/2010,multiplier,
06/11/2010,pick5_1,6
06/11/2010,pick5_2,13
06/11/2010,pick5_3,33
06/11/2010,pick5_4,34
06/11/2010,pick5_5,42
06/11/2010,winning_numbers,06 13 33 34 42
06/08/2010,mega_ball,6
06/08/2010,multiplier,
06/08/2010,pick5_1,12
06/08/2010,pick5_2,18
06/08/2010,pick5_3,28
06/08/2010,pick5_4,48
06/08/2010,pick5_5,54
06/08/2010,winning_numbers,12 18 28 48 54
06/04/2010,mega_ball,23
06/04/2010,multiplier,
06/04/2010,pick5_1,12
06/04/2010,pick5_2,13
06/04/2010,pick5_3,15
06/04/2010,pick5_4,17
06/04/2010,pick5_5,50
06/04/2010,winning_numbers,12 13 15 17 50
06/01/2010,mega_ball,30
06/01/2010,multiplier,
06/01/2010,pick5_1,12
06/01/2010,pick5_2,27
06/01/2010,pick5_3,44
06/01/2010,pick5_4,45
06/01/2010,pick5_5,51
06/01/2010,winning_numbers,12 27 44 45 51
05/28/2010,mega_ball,26
05/28/2010,multiplier,
05/28/2010,pick5_1,3
05/28/2010,pick5_2,11
05/28/2010,pick5_3,20
05/28/2010,pick5_4,29
05/28/2010,pick5_5,39
05/28/2010,winning_numbers,03 11 20 29 39
05/25/2010,mega_ball,25
05/25/2010,multiplier,
05/25/2010,pick5_1,5
05/25/2010,pick5_2,14
05/25/2010,pick5_3,17
05/25/2010,pick5_4,19
05/25/2010,pick5_5,24
05/25/2010,winning_numbers,05 14 17 19 24
05/21/2010,mega_ball,17
05/21/2010,multiplier,
05/21/2010,pick5_1,15
05/21/2010,pick5_2,20
05/21/2010,pick5_3,23
05/21/2010,pick5_4,26
05/21/2010,pick5_5,30
05/21/2010,winning_numbers,15 20 23 26 30
05/18/2010,mega_ball,26
05/18/2010,multiplier,
05/18/2010,pick5_1,11
05/18/2010,pick5_2,13
05/18/2010,pick5_3,19
05/18/2010,pick5_4,37
05/18/2010,pick5_5,40
05/18/2010,winning_numbers,11 13 19 37 40
05/14/2010,mega_ball,12
05/14/2010,multiplier,
05/14/2010,pick5_1,20
05/14/2010,pick5_2,21
05/14/2010,pick5_3,40
05/14/2010,pick5_4,47
05/14/2010,pick5_5,56
05/14/2010,winning_numbers,20 21 40 47 56
05/11/2010,mega_ball,9
05/11/2010,multiplier,
05/11/2010,pick5_1,26
05/11/2010,pick5_2,33
05/11/2010,pick5_3,43
05/11/2010,pick5_4,46
05/11/2010,pick5_5,54
05/11/2010,winning_numbers,26 33 43 46 54
05/07/2010,mega_ball,40
05/07/2010,multiplier,
05/07/2010,pick5_1,2
05/07/2010,pick5_2,7
05/07/2010,pick5_3,20
05/07/2010,pick5_4,34
05/07/2010,pick5_5,50
05/07/2010,winning_numbers,02 07 20 34 50
05/04/2010,mega_ball,8
05/04/2010,multiplier,
05/04/2010,pick5_1,9
05/04/2010,pick5_2,21
05/04/2010,pick5_3,31
05/04/2010,pick5_4,36
05/04/2010,pick5_5,43
05/04/2010,winning_numbers,09 21 31 36 43
04/30/2010,mega_ball,40
04/30/2010,multiplier,
04/30/2010,pick5_1,14
04/30/2010,pick5_2,20
04/30/2010,pick5_3,41
04/30/2010,pick5_4,47
04/30/2010,pick5_5,53
04/30/2010,winning_numbers,14 20 41 47 53
04/27/2010,mega_ball,6
04/27/2010,multiplier,
04/27/2010,pick5_1,23
04/27/2010,pick5_2,37
04/27/2010,pick5_3,41
04/27/2010,pick5_4,50
04/27/2010,pick5_5,55
04/27/2010,winning_numbers,23 37 41 50 55
04/23/2010,mega_ball,18
04/23/2010,multiplier,
04/23/2010,pick5_1,19
04/23/2010,pick5_2,26
04/23/2010,pick5_3,28
04/23/2010,pick5_4,37
04/23/2010,pick5_5,52
04/23/2010,winning_numbers,19 26 28 37 52
04/20/2010,mega_ball,25
04/20/2010,multiplier,
04/20/2010,pick5_1,5
04/20/2010,pick5_2,8
04/20/2010,pick5_3,10
04/20/2010,pick5_4,34
04/20/2010,pick5_5,42
04/20/2010,winning_numbers,05 08 10 34 42
04/16/2010,mega_ball,44
04/16/2010,multiplier,
04/16/2010,pick5_1,10
04/16/2010,pick5_2,16
04/16/2010,pick5_3,31
04/16/2010,pick5_4,48
04/16/2010,pick5_5,50
04/16/2010,winning_numbers,10 16 31 48 50
04/13/2010,mega_ball,32
04/13/2010,multiplier,
04/13/2010,pick5_1,3
04/13/2010,pick5_2,12
04/13/2010,pick5_3,27
04/13/2010,pick5_4,39
04/13/2010,pick5_5,47
04/13/2010,winning_numbers,03 12 27 39 47
04/09/2010,mega_ball,3
04/09/2010,multiplier,
04/09/2010,pick5_1,15
04/09/2010,pick5_2,18
04/09/2010,pick5_3,39
04/09/2010,pick5_4,48
04/09/2010,pick5_5,53
04/09/2010,winning_numbers,15 18 39 48 53
04/06/2010,mega_ball,26
04/06/2010,multiplier,
04/06/2010,pick5_1,16
04/06/2010,pick5_2,43
04/06/2010,pick5_3,44
04/06/2010,pick5_4,52
04/06/2010,pick5_5,56
04/06/2010,winning_numbers,16 43 44 52 56
04/02/2010,mega_ball,19
04/02/2010,multiplier,
04/02/2010,pick5_1,2
04/02/2010,pick5_2,17
04/02/2010,pick5_3,22
04/02/2010,pick5_4,30
04/02/2010,pick5_5,31
04/02/2010,winning_numbers,02 17 22 30 31
03/30/2010,mega_ball,41
03/30/2010,multiplier,
03/30/2010,pick5_1,1
03/30/2010,pick5_2,11
03/30/2010,pick5_3,24
03/30/2010,pick5_4,38
03/30/2010,pick5_5,44
03/30/2010,winning_numbers,01 11 24 38 44
03/26/2010,mega_ball,22
03/26/2010,multiplier,
03/26/2010,pick5_1,23
03/26/2010,pick5_2,41
03/26/2010,pick5_3,46
03/26/2010,pick5_4,47
03/26/2010,pick5_5,52
03/26/2010,winning_numbers,23 41 46 47 52
03/23/2010,mega_ball,13
03/23/2010,multiplier,
03/23/2010,pick5_1,3
03/23/2010,pick5_2,25
03/23/2010,pick5_3,28
03/23/2010,pick5_4,29
03/23/2010,pick5_5,40
03/23/2010,winning_numbers,03 25 28 29 40
03/19/2010,mega_ball,25
03/19/2010,multiplier,
03/19/2010,pick5_1,10
03/19/2010,pick5_2,31
03/19/2010,pick5_3,45
03/19/2010,pick5_4,50
03/19/2010,pick5_5,54
03/19/2010,winning_numbers,10 31 45 50 54
03/16/2010,mega_ball,13
03/16/2010,multiplier,
03/16/2010,pick5_1,3
03/16/2010,pick5_2,22
03/16/2010,pick5_3,48
03/16/2010,pick5_4,52
03/16/2010,pick5_5,56
03/16/2010,winning_numbers,03 22 48 52 56
03/12/2010,mega_ball,41
03/12/2010,multiplier,
03/12/2010,pick5_1,2
03/12/2010,pick5_2,15
03/12/2010,pick5_3,25
03/12/2010,pick5_4,48
03/12/2010,pick5_5,53
03/12/2010,winning_numbers,02 15 25 48 53
03/09/2010,mega_ball,16
03/09/2010,multiplier,
03/09/2010,pick5_1,14
03/09/2010,pick5_2,16
03/09/2010,pick5_3,18
03/09/2010,pick5_4,19
03/09/2010,pick5_5,29
03/09/2010,winning_numbers,14 16 18 19 29
03/05/2010,mega_ball,32
03/05/2010,multiplier,
03/05/2010,pick5_1,11
03/05/2010,pick5_2,31
03/05/2010,pick5_3,34
03/05/2010,pick5_4,44
03/05/2010,pick5_5,52
03/05/2010,winning_numbers,11 31 34 44 52
03/02/2010,mega_ball,25
03/02/2010,multiplier,
03/02/2010,pick5_1,9
03/02/2010,pick5_2,12
03/02/2010,pick5_3,47
03/02/2010,pick5_4,48
03/02/2010,pick5_5,56
03/02/2010,winning_numbers,09 12 47 48 56
02/26/2010,mega_ball,40
02/26/2010,multiplier,
02/26/2010,pick5_1,4
02/26/2010,pick5_2,14
02/26/2010,pick5_3,29
02/26/2010,pick5_4,54
02/26/2010,pick5_5,56
02/26/2010,winning_numbers,04 14 29 54 56
02/23/2010,mega_ball,18
02/23/2010,multiplier,
02/23/2010,pick5_1,4
02/23/2010,pick5_2,16
02/23/2010,pick5_3,36
02/23/2010,pick5_4,40
02/23/2010,pick5_5,53
02/23/2010,winning_numbers,04 16 36 40 53
02/19/2010,mega_ball,36
02/19/2010,multiplier,
02/19/2010,pick5_1,1
02/19/2010,pick5_2,22
02/19/2010,pick5_3,39
02/19/2010,pick5_4,42
02/19/2010,pick5_5,46
02/19/2010,winning_numbers,01 22 39 42 46
02/16/2010,mega_ball,5
02/16/2010,multiplier,
02/16/2010,pick5_1,11
02/16/2010,pick5_2,12
02/16/2010,pick5_3,21
02/16/2010,pick5_4,29
02/16/2010,pick5_5,45
02/16/2010,winning_numbers,11 12 21 29 45
02/12/2010,mega_ball,23
02/12/2010,multiplier,
02/12/2010,pick5_1,14
02/12/2010,pick5_2,16
02/12/2010,pick5_3,17
02/12/2010,pick5_4,33
02/12/2010,pick5_5,47
02/12/2010,winning_numbers,14 16 17 33 47
02/09/2010,mega_ball,12
02/09/2010,multiplier,
02/09/2010,pick5_1,2
02/09/2010,pick5_2,17
02/09/2010,pick5_3,20
02/09/2010,pick5_4,26
02/09/2010,pick5_5,48
02/09/2010,winning_numbers,02 17 20 26 48
02/05/2010,mega_ball,41
02/05/2010,multiplier,
02/05/2010,pick5_1,10
02/05/2010,pick5_2,20
02/05/2010,pick5_3,45
02/05/2010,pick5_4,51
02/05/2010,pick5_5,53
02/05/2010,winning_numbers,10 20 45 51 53
02/02/2010,mega_ball,9
02/02/2010,multiplier,
02/02/2010,pick5_1,6
02/02/2010,pick5_2,7
02/02/2010,pick5_3,26
02/02/2010,pick5_4,27
02/02/2010,pick5_5,49
02/02/2010,winning_numbers,06 07 26 27 49
01/29/2010,mega_ball,19
01/29/2010,multiplier,
01/29/2010,pick5_1,1
01/29/2010,pick5_2,10
01/29/2010,pick5_3,22
01/29/2010,pick5_4,23
01/29/2010,pick5_5,38
01/29/2010,winning_numbers,01 10 22 23 38
01/26/2010,mega_ball,22
01/26/2010,multiplier,
01/26/2010,pick5_1,7
01/26/2010,pick5_2,8
01/26/2010,pick5_3,38
01/26/2010,pick5_4,39
01/26/2010,pick5_5,48
01/26/2010,winning_numbers,07 08 38 39 48
01/22/2010,mega_ball,9
01/22/2010,multiplier,
01/22/2010,pick5_1,8
01/22/2010,pick5_2,13
01/22/2010,pick5_3,27
01/22/2010,pick5_4,28
01/22/2010,pick5_5,52
01/22/2010,winning_numbers,08 13 27 28 52
01/19/2010,mega_ball,18
01/19/2010,multiplier,
01/19/2010,pick5_1,4
01/19/2010,pick5_2,5
01/19/2010,pick5_3,34
01/19/2010,pick5_4,38
01/19/2010,pick5_5,41
01/19/2010,winning_numbers,04 05 34 38 41
01/15/2010,mega_ball,29
01/15/2010,multiplier,
01/15/2010,pick5_1,4
01/15/2010,pick5_2,7
01/15/2010,pick5_3,19
01/15/2010,pick5_4,21
01/15/2010,pick5_5,38
01/15/2010,winning_numbers,04 07 19 21 38
01/12/2010,mega_ball,16
01/12/2010,multiplier,
01/12/2010,pick5_1,5
01/12/2010,pick5_2,9
01/12/2010,pick5_3,31
01/12/2010,pick5_4,37
01/12/2010,pick5_5,56
01/12/2010,winning_numbers,05 09 31 37 56
01/08/2010,mega_ball,33
01/08/2010,multiplier,
01/08/2010,pick5_1,18
01/08/2010,pick5_2,20
01/08/2010,pick5_3,31
01/08/2010,pick5_4,36
01/08/2010,pick5_5,43
01/08/2010,winning_numbers,18 20 31 36 43
01/05/2010,mega_ball,10
01/05/2010,multiplier,
01/05/2010,pick5_1,13
01/05/2010,pick5_2,28
01/05/2010,pick5_3,39
01/05/2010,pick5_4,50
01/05/2010,pick5_5,55
01/05/2010,winning_numbers,13 28 39 50 55
01/01/2010,mega_ball,21
01/01/2010,multiplier,
01/01/2010,pick5_1,6
01/01/2010,pick5_2,8
01/01/2010,pick5_3,27
01/01/2010,pick5_4,40
01/01/2010,pick5_5,41
01/01/2010,winning_numbers,06 08 27 40 41
12/29/2009,mega_ball,3
12/29/2009,multiplier,
12/29/2009,pick5_1,2
12/29/2009,pick5_2,5
12/29/2009,pick5_3,29
12/29/2009,pick5_4,35
12/29/2009,pick5_5,51
12/29/2009,winning_numbers,02 05 29 35 51
12/22/2009,mega_ball,13
12/22/2009,multiplier,
12/22/2009,pick5_1,3
12/22/2009,pick5_2,33
12/22/2009,pick5_3,35
12/22/2009,pick5_4,39
12/22/2009,pick5_5,45
12/22/2009,winning_numbers,03 33 35 39 45
12/18/2009,mega_ball,24
12/18/2009,multiplier,
12/18/2009,pick5_1,10
12/18/2009,pick5_2,20
12/18/2009,pick5_3,30
12/18/2009,pick5_4,44
12/18/2009,pick5_5,49
12/18/2009,winning_numbers,10 20 30 44 49
12/15/2009,mega_ball,35
12/15/2009,multiplier,
12/15/2009,pick5_1,27
12/15/2009,pick5_2,31
12/15/2009,pick5_3,32
12/15/2009,pick5_4,36
12/15/2009,pick5_5,47
12/15/2009,winning_numbers,27 31 32 36 47
12/11/2009,mega_ball,45
12/11/2009,multiplier,
12/11/2009,pick5_1,2
12/11/2009,pick5_2,21
12/11/2009,pick5_3,27
12/11/2009,pick5_4,34
12/11/2009,pick5_5,44
12/11/2009,winning_numbers,02 21 27 34 44
12/08/2009,mega_ball,29
12/08/2009,multiplier,
12/08/2009,pick5_1,20
12/08/2009,pick5_2,23
12/08/2009,pick5_3,28
12/08/2009,pick5_4,30
12/08/2009,pick5_5,46
12/08/2009,winning_numbers,20 23 28 30 46
12/04/2009,mega_ball,38
12/04/2009,multiplier,
12/04/2009,pick5_1,4
12/04/2009,pick5_2,33
12/04/2009,pick5_3,41
12/04/2009,pick5_4,51
12/04/2009,pick5_5,56
12/04/2009,winning_numbers,04 33 41 51 56
12/01/2009,mega_ball,21
12/01/2009,multiplier,
12/01/2009,pick5_1,17
12/01/2009,pick5_2,30
12/01/2009,pick5_3,39
12/01/2009,pick5_4,52
12/01/2009,pick5_5,53
12/01/2009,winning_numbers,17 30 39 52 53
11/27/2009,mega_ball,11
11/27/2009,multiplier,
11/27/2009,pick5_1,12
11/27/2009,pick5_2,25
11/27/2009,pick5_3,37
11/27/2009,pick5_4,39
11/27/2009,pick5_5,45
11/27/2009,winning_numbers,12 25 37 39 45
11/24/2009,mega_ball,12
11/24/2009,multiplier,
11/24/2009,pick5_1,10
11/24/2009,pick5_2,11
11/24/2009,pick5_3,35
11/24/2009,pick5_4,37
11/24/2009,pick5_5,50
11/24/2009,winning_numbers,10 11 35 37 50
11/20/2009,mega_ball,39
11/20/2009,multiplier,
11/20/2009,pick5_1,3
11/20/2009,pick5_2,4
11/20/2009,pick5_3,7
11/20/2009,pick5_4,16
11/20/2009,pick5_5,56
11/20/2009,winning_numbers,03 04 07 16 56
11/17/2009,mega_ball,28
11/17/2009,multiplier,
11/17/2009,pick5_1,8
11/17/2009,pick5_2,22
11/17/2009,pick5_3,27
11/17/2009,pick5_4,49
11/17/2009,pick5_5,50
11/17/2009,winning_numbers,08 22 27 49 50
11/13/2009,mega_ball,44
11/13/2009,multiplier,
11/13/2009,pick5_1,27
11/13/2009,pick5_2,43
11/13/2009,pick5_3,45
11/13/2009,pick5_4,49
11/13/2009,pick5_5,54
11/13/2009,winning_numbers,27 43 45 49 54
11/10/2009,mega_ball,15
11/10/2009,multiplier,
11/10/2009,pick5_1,8
11/10/2009,pick5_2,21
11/10/2009,pick5_3,29
11/10/2009,pick5_4,34
11/10/2009,pick5_5,37
11/10/2009,winning_numbers,08 21 29 34 37
11/06/2009,mega_ball,8
11/06/2009,multiplier,
11/06/2009,pick5_1,7
11/06/2009,pick5_2,11
11/06/2009,pick5_3,27
11/06/2009,pick5_4,40
11/06/2009,pick5_5,46
11/06/2009,winning_numbers,07 11 27 40 46
11/03/2009,mega_ball,20
11/03/2009,multiplier,
11/03/2009,pick5_1,5
11/03/2009,pick5_2,18
11/03/2009,pick5_3,23
11/03/2009,pick5_4,31
11/03/2009,pick5_5,38
11/03/2009,winning_numbers,05 18 23 31 38
10/30/2009,mega_ball,20
10/30/2009,multiplier,
10/30/2009,pick5_1,4
10/30/2009,pick5_2,15
10/30/2009,pick5_3,17
10/30/2009,pick5_4,29
10/30/2009,pick5_5,38
10/30/2009,winning_numbers,04 15 17 29 38
10/27/2009,mega_ball,2
10/27/2009,multiplier,
10/27/2009,pick5_1,7
10/27/2009,pick5_2,13
10/27/2009,pick5_3,37
10/27/2009,pick5_4,46
10/27/2009,pick5_5,51
10/27/2009,winning_numbers,07 13 37 46 51
10/23/2009,mega_ball,2
10/23/2009,multiplier,
10/23/2009,pick5_1,27
10/23/2009,pick5_2,45
10/23/2009,pick5_3,48
10/23/2009,pick5_4,54
10/23/2009,pick5_5,56
10/23/2009,winning_numbers,27 45 48 54 56
10/20/2009,mega_ball,8
10/20/2009,multiplier,
10/20/2009,pick5_1,13
10/20/2009,pick5_2,17
10/20/2009,pick5_3,25
10/20/2009,pick5_4,45
10/20/2009,pick5_5,55
10/20/2009,winning_numbers,13 17 25 45 55
10/16/2009,mega_ball,43
10/16/2009,multiplier,
10/16/2009,pick5_1,10
10/16/2009,pick5_2,13
10/16/2009,pick5_3,18
10/16/2009,pick5_4,33
10/16/2009,pick5_5,51
10/16/2009,winning_numbers,10 13 18 33 51
10/13/2009,mega_ball,24
10/13/2009,multiplier,
10/13/2009,pick5_1,17
10/13/2009,pick5_2,31
10/13/2009,pick5_3,34
10/13/2009,pick5_4,45
10/13/2009,pick5_5,51
10/13/2009,winning_numbers,17 31 34 45 51
10/09/2009,mega_ball,14
10/09/2009,multiplier,
10/09/2009,pick5_1,3
10/09/2009,pick5_2,14
10/09/2009,pick5_3,21
10/09/2009,pick5_4,24
10/09/2009,pick5_5,51
10/09/2009,winning_numbers,03 14 21 24 51
10/06/2009,mega_ball,39
10/06/2009,multiplier,
10/06/2009,pick5_1,9
10/06/2009,pick5_2,33
10/06/2009,pick5_3,51
10/06/2009,pick5_4,53
10/06/2009,pick5_5,56
10/06/2009,winning_numbers,09 33 51 53 56
10/02/2009,mega_ball,11
10/02/2009,multiplier,
10/02/2009,pick5_1,15
10/02/2009,pick5_2,24
10/02/2009,pick5_3,51
10/02/2009,pick5_4,53
10/02/2009,pick5_5,55
10/02/2009,winning_numbers,15 24 51 53 55
09/29/2009,mega_ball,21
09/29/2009,multiplier,
09/29/2009,pick5_1,2
09/29/2009,pick5_2,21
09/29/2009,pick5_3,25
09/29/2009,pick5_4,45
09/29/2009,pick5_5,50
09/29/2009,winning_numbers,02 21 25 45 50
09/25/2009,mega_ball,19
09/25/2009,multiplier,
09/25/2009,pick5_1,7
09/25/2009,pick5_2,27
09/25/2009,pick5_3,42
09/25/2009,pick5_4,49
09/25/2009,pick5_5,52
09/25/2009,winning_numbers,07 27 42 49 52
09/22/2009,mega_ball,24
09/22/2009,multiplier,
09/22/2009,pick5_1,26
09/22/2009,pick5_2,29
09/22/2009,pick5_3,33
09/22/2009,pick5_4,39
09/22/2009,pick5_5,46
09/22/2009,winning_numbers,26 29 33 39 46
09/18/2009,mega_ball,33
09/18/2009,multiplier,
09/18/2009,pick5_1,18
09/18/2009,pick5_2,27
09/18/2009,pick5_3,31
09/18/2009,pick5_4,36
09/18/2009,pick5_5,52
09/18/2009,winning_numbers,18 27 31 36 52
09/15/2009,mega_ball,39
09/15/2009,multiplier,
09/15/2009,pick5_1,29
09/15/2009,pick5_2,30
09/15/2009,pick5_3,32
09/15/2009,pick5_4,35
09/15/2009,pick5_5,41
09/15/2009,winning_numbers,29 30 32 35 41
09/11/2009,mega_ball,2
09/11/2009,multiplier,
09/11/2009,pick5_1,16
09/11/2009,pick5_2,27
09/11/2009,pick5_3,48
09/11/2009,pick5_4,49
09/11/2009,pick5_5,54
09/11/2009,winning_numbers,16 27 48 49 54
09/08/2009,mega_ball,35
09/08/2009,multiplier,
09/08/2009,pick5_1,4
09/08/2009,pick5_2,10
09/08/2009,pick5_3,18
09/08/2009,pick5_4,28
09/08/2009,pick5_5,50
09/08/2009,winning_numbers,04 10 18 28 50
09/04/2009,mega_ball,37
09/04/2009,multiplier,
09/04/2009,pick5_1,2
09/04/2009,pick5_2,4
09/04/2009,pick5_3,6
09/04/2009,pick5_4,21
09/04/2009,pick5_5,44
09/04/2009,winning_numbers,02 04 06 21 44
09/01/2009,mega_ball,19
09/01/2009,multiplier,
09/01/2009,pick5_1,2
09/01/2009,pick5_2,9
09/01/2009,pick5_3,28
09/01/2009,pick5_4,51
09/01/2009,pick5_5,53
09/01/2009,winning_numbers,02 09 28 51 53
08/28/2009,mega_ball,31
08/28/2009,multiplier,
08/28/2009,pick5_1,1
08/28/2009,pick5_2,17
08/28/2009,pick5_3,31
08/28/2009,pick5_4,37
08/28/2009,pick5_5,54
